Time,SpineBase_x,SpineBase_y,SpineBase_z,SpineMid_x,SpineMid_y,SpineMid_z,Neck_x,Neck_y,Neck_z,Head_x,Head_y,Head_z,ShoulderLeft_x,ShoulderLeft_y,ShoulderLeft_z,ElbowLeft_x,ElbowLeft_y,ElbowLeft_z,WristLeft_x,WristLeft_y,WristLeft_z,HandLeft_x,HandLeft_y,HandLeft_z,ShoulderRight_x,ShoulderRight_y,ShoulderRight_z,ElbowRight_x,ElbowRight_y,ElbowRight_z,WristRight_x,WristRight_y,WristRight_z,HandRight_x,HandRight_y,HandRight_z,HipLeft_x,HipLeft_y,HipLeft_z,KneeLeft_x,KneeLeft_y,KneeLeft_z,AnkleLeft_x,AnkleLeft_y,AnkleLeft_z,FootLeft_x,FootLeft_y,FootLeft_z,HipRight_x,HipRight_y,HipRight_z,KneeRight_x,KneeRight_y,KneeRight_z,AnkleRight_x,AnkleRight_y,AnkleRight_z,FootRight_x,FootRight_y,FootRight_z,SpineShoulder_x,SpineShoulder_y,SpineShoulder_z,HandTipLeft_x,HandTipLeft_y,HandTipLeft_z,ThumbLeft_x,ThumbLeft_y,ThumbLeft_z,HandTipRight_x,HandTipRight_y,HandTipRight_z,ThumbRight_x,ThumbRight_y,ThumbRight_z
12.8670,-0.0128,0.2693,3.0298,0.0146,0.5550,2.8890,0.0421,0.8304,2.7345,0.0718,0.8858,2.6703,-0.1318,0.7664,2.8448,-0.2472,0.5625,2.9327,-0.1340,0.3875,2.8051,-0.1061,0.3491,2.8050,0.1948,0.7458,2.9018,0.2406,0.5137,3.0289,0.2729,0.2849,2.9752,0.2569,0.2085,2.9439,-0.0874,0.2685,2.9814,-0.1754,-0.1470,2.9315,-0.2571,-0.5032,3.0444,-0.2135,-0.6042,2.9359,0.0624,0.2630,2.9973,0.0973,-0.1448,2.9630,0.0843,-0.5197,3.0386,0.1202,-0.6128,2.9172,0.0352,0.7631,2.7755,-0.0637,0.3209,2.7983,-0.0976,0.3687,2.7558,0.2384,0.1364,2.9335,0.2782,0.1789,2.9217
12.9345,-0.0087,0.2670,3.0291,0.0175,0.5536,2.8881,0.0435,0.8299,2.7338,0.0734,0.8855,2.6697,-0.1291,0.7634,2.8427,-0.2471,0.5618,2.9326,-0.1471,0.3846,2.8090,-0.1227,0.3371,2.8012,0.1954,0.7451,2.9019,0.2422,0.5110,3.0250,0.2705,0.2776,2.9623,0.2564,0.2015,2.9311,-0.0834,0.2659,2.9805,-0.1716,-0.1515,2.9359,-0.2553,-0.5053,3.0484,-0.2132,-0.6048,2.9372,0.0665,0.2610,2.9971,0.1021,-0.1462,2.9612,0.0871,-0.5199,3.0370,0.1251,-0.6136,2.9151,0.0370,0.7624,2.7748,-0.0883,0.3041,2.7960,-0.0833,0.3664,2.8623,0.2369,0.1335,2.9163,0.2859,0.1998,2.9117
13.0006,-0.0049,0.2666,3.0304,0.0200,0.5531,2.8874,0.0454,0.8295,2.7311,0.0751,0.8860,2.6674,-0.1275,0.7614,2.8405,-0.2488,0.5604,2.9293,-0.1605,0.3835,2.8095,-0.1445,0.3292,2.7905,0.1968,0.7445,2.9006,0.2442,0.5080,3.0200,0.2690,0.2767,2.9526,0.2527,0.2040,2.9169,-0.0798,0.2651,2.9816,-0.1714,-0.1544,2.9426,-0.2564,-0.5060,3.0508,-0.2136,-0.6051,2.9377,0.0704,0.2610,2.9986,0.1041,-0.1460,2.9595,0.0876,-0.5195,3.0361,0.1273,-0.6136,2.9139,0.0390,0.7620,2.7727,-0.1097,0.2883,2.7869,-0.1384,0.2784,2.8410,0.2416,0.1415,2.9093,0.2887,0.2132,2.9068
13.0670,-0.0032,0.2682,3.0341,0.0214,0.5533,2.8870,0.0480,0.8285,2.7260,0.0765,0.8856,2.6624,-0.1260,0.7598,2.8354,-0.2532,0.5575,2.9201,-0.1675,0.3778,2.8024,-0.1492,0.3199,2.7779,0.1969,0.7463,2.8986,0.2465,0.5119,3.0148,0.2641,0.2808,2.9392,0.2435,0.2160,2.9090,-0.0785,0.2662,2.9856,-0.1813,-0.1484,2.9478,-0.2614,-0.5057,3.0499,-0.2139,-0.6047,2.9372,0.0724,0.2631,3.0019,0.1052,-0.1423,2.9598,0.0882,-0.5184,3.0352,0.1276,-0.6140,2.9133,0.0414,0.7614,2.7691,-0.1061,0.2753,2.7819,-0.1551,0.2652,2.8198,0.2325,0.1526,2.8976,0.2776,0.1960,2.9002
13.1338,-0.0033,0.2688,3.0463,0.0215,0.5517,2.8878,0.0472,0.8210,2.7185,0.0751,0.8775,2.6544,-0.1269,0.7540,2.8303,-0.2551,0.5489,2.9084,-0.1712,0.3651,2.7965,-0.1419,0.3027,2.7716,0.2026,0.7413,2.8868,0.2487,0.5178,3.0060,0.2520,0.2828,2.9222,0.2275,0.2181,2.8934,-0.0798,0.2661,2.9990,-0.1862,-0.1409,2.9507,-0.2639,-0.5025,3.0489,-0.2148,-0.6032,2.9376,0.0733,0.2644,3.0131,0.1069,-0.1351,2.9637,0.0910,-0.5191,3.0347,0.1299,-0.6146,2.9122,0.0410,0.7557,2.7645,-0.0984,0.2547,2.7766,-0.1702,0.2823,2.7857,0.2189,0.1540,2.8877,0.2337,0.2281,2.8466
13.2001,-0.0189,0.3048,3.1869,0.0091,0.5475,2.9538,0.0400,0.7934,2.7103,0.0655,0.8493,2.6456,-0.1340,0.7248,2.8265,-0.2499,0.5222,2.8890,-0.1575,0.3179,2.7810,-0.1171,0.2551,2.7603,0.2003,0.7202,2.8748,0.2505,0.5092,2.9850,0.2209,0.2660,2.8954,0.1826,0.1986,2.8900,-0.1020,0.3026,3.1397,-0.1844,-0.1427,2.9543,-0.2618,-0.5028,3.0519,-0.2171,-0.6007,2.9419,0.0647,0.2994,3.1535,0.1087,-0.1382,2.9695,0.0982,-0.5171,3.0404,0.1324,-0.6137,2.9154,0.0347,0.7354,2.7665,-0.0744,0.2121,2.7608,-0.1240,0.2063,2.7780,0.1746,0.1302,2.8829,0.2188,0.2049,2.8350
13.2668,-0.0311,0.2982,3.2069,0.0028,0.5349,2.9586,0.0316,0.7539,2.7019,0.0514,0.8086,2.6364,-0.1417,0.6781,2.8248,-0.2359,0.4659,2.8721,-0.1417,0.2746,2.7870,-0.0800,0.1985,2.7528,0.1957,0.6781,2.8616,0.2422,0.4715,2.9470,0.1915,0.2450,2.8709,0.1418,0.1626,2.8590,-0.1157,0.2955,3.1558,-0.1787,-0.1434,2.9521,-0.2546,-0.4995,3.0585,-0.2182,-0.5987,2.9450,0.0544,0.2934,3.1783,0.1113,-0.1408,2.9713,0.1027,-0.5157,3.0445,0.1335,-0.6124,2.9166,0.0248,0.7028,2.7689,-0.0361,0.1583,2.7557,-0.0848,0.1551,2.7596,0.1122,0.0975,2.8599,0.1270,0.1607,2.8017
13.3340,-0.0376,0.3408,3.2763,-0.0049,0.5160,2.9829,0.0216,0.6829,2.7002,0.0377,0.7342,2.6349,-0.1529,0.6108,2.8178,-0.2148,0.3990,2.8554,-0.1107,0.2126,2.7720,-0.0349,0.1395,2.7400,0.1858,0.6164,2.8483,0.2198,0.4015,2.9224,0.1507,0.1964,2.8436,0.1045,0.1171,2.8399,-0.1312,0.3361,3.2248,-0.1687,-0.1304,2.9558,-0.2535,-0.4997,3.0585,-0.2166,-0.5988,2.9452,0.0570,0.3371,3.2473,0.1048,-0.1202,2.9626,0.1031,-0.5146,3.0442,0.1329,-0.6121,2.9184,0.0159,0.6477,2.7752,0.0088,0.0982,2.7328,-0.0320,0.0917,2.7414,0.0578,0.0598,2.8246,0.0816,0.1226,2.7679
13.4002,-0.0425,0.2717,3.2641,-0.0135,0.4476,2.9893,0.0124,0.5995,2.6970,0.0254,0.6533,2.6326,-0.1593,0.5341,2.8141,-0.2044,0.3173,2.8472,-0.0448,0.1251,2.7605,0.0131,0.0752,2.7318,0.1793,0.5425,2.8341,0.2140,0.3263,2.8766,0.1171,0.1269,2.8263,0.0620,0.0674,2.7688,-0.1360,0.2693,3.2128,-0.1703,-0.1751,2.9283,-0.2523,-0.4990,3.0560,-0.2152,-0.5987,2.9448,0.0521,0.2670,3.2350,0.1068,-0.1766,2.9293,0.1046,-0.5159,3.0413,0.1324,-0.6121,2.9184,0.0067,0.5675,2.7735,0.0608,0.0365,2.7279,-0.0073,0.0347,2.7504,0.0150,0.0155,2.7549,0.0291,0.0596,2.7427
13.4665,-0.0694,0.2223,3.2839,-0.0321,0.3744,2.9911,-0.0003,0.4942,2.6865,0.0170,0.5639,2.6289,-0.1637,0.4431,2.8162,-0.1834,0.2224,2.8465,-0.0209,0.0894,2.7549,0.0429,0.0327,2.7280,0.1703,0.4532,2.8240,0.1986,0.2323,2.8492,0.0605,0.0693,2.7677,0.0557,0.0346,2.7273,-0.1604,0.2216,3.2338,-0.1699,-0.1945,2.9178,-0.2535,-0.5026,3.0491,-0.2151,-0.5990,2.9442,0.0238,0.2179,3.2541,0.1048,-0.1946,2.9097,0.1060,-0.5142,3.0314,0.1325,-0.6122,2.9190,-0.0086,0.4647,2.7668,0.1228,0.0069,2.7085,0.0352,0.0086,2.6993,0.0500,0.0070,2.7121,0.0127,0.0554,2.7024
13.5340,-0.0790,0.2185,3.3158,-0.0374,0.3131,3.0069,0.0031,0.4142,2.6833,0.0039,0.4804,2.6229,-0.1595,0.3437,2.8183,-0.1670,0.1209,2.8392,0.0063,0.0097,2.7383,0.0904,-0.0211,2.7179,0.1636,0.3798,2.8238,0.1731,0.1544,2.8276,-0.0339,-0.0552,2.7434,-0.0929,-0.1077,2.7601,-0.1705,0.2156,3.2603,-0.1720,-0.1944,2.9167,-0.2547,-0.5035,3.0447,-0.2118,-0.6014,2.9428,0.0145,0.2134,3.2900,0.1011,-0.1583,2.8994,0.1101,-0.5167,3.0214,0.1413,-0.6155,2.9147,-0.0069,0.3896,2.7667,0.1512,-0.0566,2.7014,0.1028,-0.0838,2.7274,-0.1400,-0.1350,2.7815,-0.1431,-0.0901,2.7897
13.6000,-0.0544,0.0729,3.2977,-0.0342,0.2138,2.9954,-0.0060,0.3461,2.6785,-0.0061,0.4058,2.6183,-0.1707,0.2922,2.8136,-0.1782,0.0696,2.8339,0.0028,-0.0384,2.7454,0.0965,-0.0707,2.7272,0.1627,0.2673,2.8098,0.1637,0.0473,2.8421,0.0223,-0.0547,2.6898,-0.0445,-0.1086,2.7272,-0.1481,0.0858,3.2500,-0.1802,-0.2103,2.9105,-0.2543,-0.5026,3.0401,-0.1928,-0.6060,2.9389,0.0406,0.0583,3.2644,0.0936,-0.2012,2.8908,0.1089,-0.5175,3.0124,0.1376,-0.6167,2.9128,-0.0133,0.3158,2.7606,0.1635,-0.1067,2.6950,0.0734,-0.1286,2.7823,-0.0784,-0.1455,2.7038,-0.0482,-0.0210,2.7240
13.6671,-0.0802,0.0043,3.2879,-0.0460,0.1465,2.9897,-0.0160,0.2918,2.6781,-0.0172,0.3567,2.6191,-0.1748,0.2387,2.8121,-0.1680,0.0143,2.8185,0.0205,-0.0732,2.7225,0.1084,-0.0997,2.7138,0.1571,0.2659,2.8061,0.1627,0.0416,2.8149,0.0609,-0.1121,2.6759,-0.0255,-0.1477,2.7200,-0.1759,0.0021,3.2246,-0.1897,-0.2851,2.9320,-0.2634,-0.5544,3.0424,-0.1938,-0.6059,2.9396,0.0175,0.0064,3.2702,0.0724,-0.1970,2.8458,0.1114,-0.5290,3.0080,0.1969,-0.6095,2.9025,-0.0228,0.2577,2.7588,0.1840,-0.1245,2.6843,0.1246,-0.1463,2.6635,-0.0456,-0.1950,2.6949,-0.0204,-0.1143,2.7066
13.7348,-0.0620,0.0041,3.3127,-0.0429,0.1302,2.9976,-0.0205,0.2752,2.6786,-0.0265,0.3344,2.6197,-0.1798,0.2360,2.8102,-0.1405,-0.0331,2.7738,-0.1471,-0.2506,2.8088,-0.0954,-0.2787,2.7729,0.1222,0.2026,2.8531,0.1980,-0.0007,2.7735,0.0289,-0.1109,2.6640,-0.0167,-0.1561,2.7150,-0.1522,0.0217,3.2762,-0.2058,-0.4448,3.0184,-0.3529,-0.6842,3.1227,-0.2480,-0.6341,2.9962,0.0298,-0.0137,3.2683,0.0413,-0.1737,2.8123,0.1101,-0.5269,3.0034,0.1963,-0.6105,2.9030,-0.0255,0.2393,2.7577,-0.0535,-0.3173,2.7393,-0.0903,-0.3032,2.7960,-0.0421,-0.2167,2.6905,-0.0456,-0.0752,2.7031
13.8007,-0.0599,0.2122,3.3354,-0.0445,0.2447,3.0130,-0.0278,0.2734,2.6796,-0.0370,0.3322,2.6206,-0.1924,0.2339,2.8117,-0.2426,0.0144,2.8055,-0.1417,-0.1849,2.8057,-0.1283,-0.2303,2.8273,0.1159,0.2051,2.8584,0.2446,0.0319,2.7760,0.0972,-0.1252,2.7014,0.0560,-0.1724,2.6984,-0.1401,0.2320,3.2968,-0.1718,-0.2293,3.0196,-0.2495,-0.4902,3.1447,-0.2110,-0.5645,2.9967,0.0216,0.1872,3.2932,0.0766,-0.1131,2.8366,0.1010,-0.4539,3.0567,0.1124,-0.5669,2.9445,-0.0339,0.2604,2.7631,-0.0096,-0.3010,2.7084,-0.0078,-0.3000,2.6972,0.0003,-0.2580,2.6854,-0.0046,-0.1019,2.6195
13.8671,-0.0790,0.1991,3.3357,-0.0588,0.2669,3.0226,-0.0478,0.3395,2.6991,-0.0788,0.3985,2.6430,-0.2330,0.3035,2.8048,-0.3398,0.1057,2.7689,-0.1717,-0.0064,2.6452,-0.0941,-0.0442,2.6057,0.0997,0.3324,2.8088,0.2500,0.1691,2.8282,0.2647,-0.1109,2.7369,0.2476,-0.1775,2.7130,-0.1581,0.1922,3.2925,-0.1698,-0.1959,2.9095,-0.2119,-0.5009,3.0307,-0.1927,-0.6040,2.9421,0.0067,0.2025,3.2976,0.0566,-0.1794,2.9111,0.1162,-0.5396,3.0082,0.2070,-0.6144,2.9027,-0.0515,0.3243,2.7839,-0.0389,-0.0674,2.5999,-0.0775,-0.0989,2.6415,0.2352,-0.2348,2.6912,0.2114,-0.2103,2.7125
13.9341,-0.0828,0.2452,3.3281,-0.0906,0.3563,3.0180,-0.1007,0.4623,2.6995,-0.1140,0.5137,2.6358,-0.2552,0.4122,2.7947,-0.4010,0.2751,2.6740,-0.3144,0.1146,2.5307,-0.2234,0.0992,2.4935,0.0711,0.4378,2.8319,0.2780,0.4004,2.8892,0.4402,0.1887,2.8695,0.4639,0.1330,2.8472,-0.1666,0.2414,3.2897,-0.1772,-0.1445,2.9188,-0.2243,-0.5068,3.0387,-0.1940,-0.6042,2.9419,0.0036,0.2457,3.2855,0.0624,-0.1538,2.9196,0.1190,-0.5338,3.0065,0.1312,-0.6208,2.9109,-0.0991,0.4378,2.7816,-0.2011,0.0654,2.4752,-0.2323,0.0692,2.4613,0.5022,0.0867,2.8309,0.4348,0.1263,2.8567
14.0002,-0.1122,0.3118,3.3132,-0.1134,0.4440,3.0060,-0.1106,0.5845,2.6911,-0.1133,0.6459,2.6287,-0.2718,0.5406,2.7649,-0.4444,0.4861,2.6154,-0.3750,0.3408,2.4466,-0.3236,0.2870,2.3925,0.0428,0.6044,2.8313,0.2506,0.7218,2.9445,0.4284,0.5643,3.0235,0.4460,0.5282,3.0318,-0.1962,0.3087,3.2729,-0.1789,-0.1213,2.9523,-0.2737,-0.5152,3.0291,-0.2420,-0.6317,2.9451,-0.0258,0.3075,3.2725,0.0806,-0.0461,2.8924,0.0717,-0.4547,2.9562,0.0979,-0.5599,2.8756,-0.1115,0.5526,2.7716,-0.3225,0.2555,2.3314,-0.3410,0.2636,2.2905,0.4526,0.4656,3.0385,0.4236,0.5067,3.0227
14.0670,-0.1220,0.4161,3.3232,-0.1253,0.5593,3.0039,-0.1327,0.6990,2.6690,-0.1063,0.7603,2.6082,-0.2660,0.6332,2.7723,-0.4608,0.6553,2.6491,-0.5305,0.4469,2.5106,-0.5514,0.3629,2.4720,0.0328,0.6343,2.8840,0.1105,0.9015,2.8599,0.2966,0.8229,3.0707,0.3377,0.7969,3.1181,-0.1980,0.4138,3.2853,-0.2096,-0.0707,3.0518,-0.3012,-0.4758,3.0555,-0.2799,-0.5826,2.9745,-0.0359,0.4248,3.2878,0.1161,0.1738,2.8474,0.0009,-0.2172,2.9232,0.0332,-0.3340,2.8187,-0.1306,0.6663,2.7550,-0.5705,0.3094,2.4625,-0.5621,0.3573,2.4182,0.3613,0.7242,3.1630,0.3150,0.7748,3.1137
14.1339,-0.1771,0.5476,3.3098,-0.1268,0.6582,2.9963,-0.0766,0.7628,2.6702,-0.0132,0.8021,2.6210,-0.2850,0.6936,2.7603,-0.5024,0.6718,2.6980,-0.6975,0.5121,2.6518,-0.7738,0.4659,2.6403,0.0744,0.7428,2.8737,0.1793,0.9282,2.9056,0.3443,0.8865,3.1402,0.3637,0.8113,3.1854,-0.2595,0.5227,3.2568,-0.2572,0.0190,3.0744,-0.3615,-0.4804,3.0934,-0.3106,-0.5807,2.9762,-0.0904,0.5593,3.2830,0.1277,0.3392,2.8284,-0.0095,-0.0521,2.8699,0.0140,-0.1670,2.7998,-0.0892,0.7377,2.7541,-0.8266,0.4380,2.6406,-0.8370,0.4621,2.6238,0.3830,0.7638,3.2261,0.3527,0.7664,3.2025
14.2003,-0.1954,0.6024,3.3230,-0.1255,0.6623,2.9967,-0.0632,0.7486,2.6644,-0.0031,0.7909,2.6116,-0.1815,0.7104,2.7858,-0.4737,0.6955,2.7800,-0.7234,0.6417,2.7982,-0.8146,0.6407,2.8130,0.0851,0.7220,2.8878,0.2373,0.8888,2.9498,0.4000,0.7438,3.1307,0.4253,0.6819,3.1776,-0.2808,0.5957,3.2629,-0.2359,0.1440,2.9636,-0.3366,-0.2085,3.0763,-0.3276,-0.3411,3.0010,-0.1050,0.5938,3.3030,0.1292,0.4370,2.8301,-0.0192,0.0474,2.8562,-0.0054,-0.0724,2.7953,-0.0813,0.7313,2.7508,-0.8888,0.6403,2.8481,-0.8552,0.6593,2.7688,0.4321,0.6220,3.2279,0.3909,0.6728,3.1687
14.2675,-0.1073,0.7260,3.3414,-0.0973,0.7162,3.0101,-0.0619,0.7210,2.6692,0.0013,0.7568,2.6166,-0.2522,0.7307,2.7983,-0.5044,0.7561,2.8560,-0.7147,0.8002,2.8902,-0.7943,0.7930,2.9433,0.0819,0.7006,2.8939,0.2938,0.8236,2.9245,0.4252,0.6110,3.0703,0.4336,0.5818,3.0912,-0.1946,0.7246,3.2920,-0.2141,0.3052,2.9417,-0.2765,-0.1173,3.0588,-0.2980,-0.2492,2.9847,-0.0192,0.7095,3.3117,0.0938,0.3287,2.9344,-0.0017,-0.0468,2.9516,0.0030,-0.1586,2.8287,-0.0744,0.7217,2.7551,-0.8709,0.8284,2.9767,-0.8233,0.8214,2.9453,0.4321,0.5244,3.1508,0.3932,0.6006,3.0945
14.3339,-0.1181,0.6596,3.3504,-0.0957,0.6913,3.0173,-0.0696,0.7075,2.6728,-0.0124,0.7261,2.6180,-0.2647,0.7338,2.8347,-0.4606,0.8534,2.8851,-0.6417,0.8766,2.9951,-0.6988,0.8876,3.0457,0.1016,0.7311,2.8366,0.3061,0.7568,2.9005,0.4213,0.5681,2.9870,0.4330,0.4954,3.0029,-0.2075,0.6539,3.3073,-0.2243,0.2626,2.9242,-0.2289,-0.1351,3.0367,-0.2367,-0.2604,2.9394,-0.0263,0.6490,3.3138,0.0603,0.2227,2.9850,0.0227,-0.1882,3.0343,0.0332,-0.3027,2.9186,-0.0764,0.7045,2.7611,-0.7465,0.9019,3.0832,-0.7397,0.9071,3.0585,0.4272,0.4194,3.0529,0.3994,0.5104,2.9913
14.4006,-0.1102,0.4534,3.3382,-0.0920,0.5665,3.0230,-0.0730,0.6843,2.6890,-0.0170,0.7186,2.6280,-0.2691,0.6808,2.8980,-0.3858,0.9117,2.8948,-0.5749,0.8223,3.0980,-0.6145,0.8048,3.1376,0.0825,0.6843,2.8290,0.2847,0.6655,2.9250,0.3719,0.4321,2.9778,0.3683,0.3676,2.9873,-0.2003,0.4517,3.3030,-0.2290,0.0562,2.9272,-0.2220,-0.3465,3.0189,-0.2332,-0.4659,2.9159,-0.0174,0.4442,3.2931,0.0159,-0.0113,3.0014,0.0648,-0.4224,3.0304,0.0597,-0.5343,2.9150,-0.0787,0.6548,2.7777,-0.6258,0.7770,3.2384,-0.6440,0.7945,3.1350,0.3692,0.2998,3.0076,0.3383,0.3838,2.9775
14.4669,-0.1056,0.3099,3.2978,-0.0737,0.4497,3.0104,-0.0422,0.5850,2.7104,-0.0226,0.6629,2.6487,-0.2997,0.7090,2.8619,-0.4681,0.7315,2.9832,-0.5857,0.5806,3.0863,-0.5984,0.5521,3.1299,0.0792,0.5786,2.8588,0.2421,0.5111,2.9772,0.3022,0.2657,2.9927,0.2854,0.1881,2.9729,-0.1904,0.3292,3.2745,-0.2348,-0.0741,2.9106,-0.2404,-0.4771,2.9982,-0.2614,-0.5933,2.8957,-0.0255,0.2870,3.2480,0.0047,-0.1054,2.9511,0.0127,-0.5124,3.0207,0.0460,-0.6085,2.8983,-0.0501,0.5521,2.7879,-0.6024,0.4987,3.2009,-0.6303,0.5546,3.1296,0.2476,0.1102,2.9587,0.2505,0.1924,2.9860
14.5342,-0.1434,0.2034,3.3136,-0.0919,0.3756,3.0236,-0.0444,0.5353,2.7185,-0.0151,0.5991,2.6614,-0.2329,0.5288,2.8549,-0.4844,0.5195,2.9270,-0.5662,0.3126,2.9432,-0.5798,0.2566,2.9576,0.0769,0.4820,2.8954,0.2231,0.3273,3.0118,0.2470,0.0936,2.9245,0.2367,0.0178,2.8868,-0.2257,0.2165,3.2713,-0.2117,-0.1473,2.8829,-0.2385,-0.5368,2.9801,-0.2801,-0.6092,2.8921,-0.0577,0.1852,3.2751,-0.0146,-0.1600,2.9428,-0.0040,-0.5490,3.0272,0.0393,-0.6114,2.9066,-0.0561,0.4963,2.7973,-0.5650,0.1728,2.9978,-0.6128,0.2404,2.9258,0.2108,-0.0470,2.8673,0.1981,0.0138,2.8779
14.5999,-0.1571,0.0984,3.2925,-0.1193,0.3072,3.0293,-0.0867,0.5121,2.7589,-0.0400,0.5544,2.6972,-0.2411,0.5074,2.8541,-0.4735,0.4183,2.8276,-0.5057,0.1967,2.7327,-0.5038,0.1335,2.7287,0.0810,0.4515,2.9127,0.2418,0.3152,2.9726,0.2404,0.1242,2.8229,0.2081,0.0599,2.7683,-0.2293,0.1097,3.2492,-0.2100,-0.1083,2.8955,-0.2249,-0.5158,2.9622,-0.2768,-0.6079,2.8948,-0.0814,0.0849,3.2558,-0.0075,-0.1585,2.9294,0.0006,-0.5440,3.0266,0.0454,-0.6090,2.9113,-0.0933,0.4625,2.8275,-0.5076,0.0706,2.7277,-0.5309,0.1188,2.7002,0.1858,0.0070,2.7368,0.1667,0.0650,2.7538
14.6667,-0.1626,0.1106,3.3041,-0.1315,0.3282,3.0464,-0.1022,0.5413,2.7766,-0.0666,0.5951,2.7198,-0.2618,0.5115,2.8599,-0.4565,0.4608,2.7443,-0.4797,0.2862,2.5935,-0.4412,0.2006,2.5432,0.0701,0.4966,2.9303,0.2902,0.4541,2.9165,0.2958,0.2856,2.7567,0.2589,0.2236,2.7021,-0.2331,0.1131,3.2550,-0.2050,-0.1179,2.9110,-0.2137,-0.5296,2.9537,-0.2690,-0.6069,2.8991,-0.0882,0.1095,3.2745,0.0096,-0.1214,2.9448,0.0126,-0.5311,3.0002,0.0474,-0.6093,2.9137,-0.1093,0.4891,2.8464,-0.4503,0.1288,2.5100,-0.3949,0.1664,2.5250,0.2357,0.1748,2.6828,0.2376,0.2129,2.7021
14.7344,-0.1641,0.1407,3.3123,-0.1425,0.3729,3.0601,-0.1298,0.6134,2.8053,-0.0886,0.6565,2.7432,-0.2803,0.5611,2.8780,-0.4537,0.5654,2.7204,-0.4358,0.3406,2.5061,-0.4288,0.3010,2.4764,0.0537,0.5726,2.9408,0.2683,0.6250,2.8918,0.3297,0.3994,2.7268,0.3249,0.3641,2.6945,-0.2349,0.1325,3.2553,-0.2091,-0.1179,2.9263,-0.2104,-0.5323,2.9466,-0.2741,-0.6046,2.9056,-0.0891,0.1452,3.2876,0.0053,-0.0948,2.9639,0.0097,-0.5051,3.0167,0.0501,-0.6080,2.9173,-0.1341,0.5566,2.8716,-0.4076,0.2549,2.4680,-0.3684,0.2569,2.4613,0.3298,0.3177,2.6736,0.2984,0.3135,2.6821
14.8006,-0.1627,0.1582,3.3042,-0.1421,0.4116,3.0676,-0.1214,0.6591,2.8229,-0.0946,0.7076,2.7591,-0.2850,0.6107,2.9154,-0.4578,0.6505,2.7401,-0.4895,0.4525,2.5409,-0.4778,0.3969,2.5214,0.0414,0.6470,2.9484,0.2671,0.7174,2.9066,0.3644,0.5031,2.8224,0.3759,0.4554,2.7999,-0.2333,0.1540,3.2524,-0.2218,-0.1134,2.9377,-0.2167,-0.5284,2.9495,-0.2750,-0.6050,2.9074,-0.0877,0.1608,3.2751,0.0066,-0.0910,2.9613,0.0113,-0.5021,3.0091,0.0545,-0.6072,2.9172,-0.1267,0.5985,2.8866,-0.4767,0.3592,2.5077,-0.4278,0.3696,2.4997,0.3904,0.4031,2.7962,0.3461,0.4207,2.7995
14.8671,-0.1638,0.1761,3.2987,-0.1446,0.4270,3.0729,-0.1250,0.6732,2.8364,-0.1043,0.7391,2.7797,-0.2888,0.6328,2.9268,-0.4994,0.6860,2.7917,-0.5339,0.4849,2.6307,-0.5309,0.4270,2.6110,0.0402,0.6502,2.9562,0.2676,0.7455,2.9600,0.3654,0.5268,2.9183,0.3801,0.4694,2.9160,-0.2347,0.1731,3.2488,-0.2251,-0.1070,2.9464,-0.2199,-0.5222,2.9546,-0.2755,-0.6007,2.9082,-0.0888,0.1754,3.2682,0.0010,-0.0875,2.9631,0.0080,-0.4980,3.0149,0.0548,-0.6059,2.9210,-0.1299,0.6127,2.8978,-0.5366,0.3816,2.6059,-0.4924,0.3765,2.6140,0.3995,0.4160,2.9328,0.3532,0.4451,2.9227
14.9349,-0.1631,0.1888,3.3038,-0.1484,0.4472,3.0915,-0.1346,0.6979,2.8691,-0.1190,0.7612,2.8115,-0.3064,0.6717,2.9715,-0.5274,0.6541,2.8953,-0.5910,0.4984,2.7355,-0.5617,0.4093,2.7068,0.0309,0.6558,2.9989,0.2646,0.6745,3.0540,0.3556,0.4722,3.0038,0.3481,0.3904,2.9817,-0.2356,0.1908,3.2605,-0.2252,-0.0875,2.9561,-0.2235,-0.5025,2.9690,-0.2752,-0.6056,2.9062,-0.0872,0.1833,3.2686,-0.0032,-0.0772,2.9592,0.0035,-0.4857,3.0227,0.0463,-0.5971,2.9211,-0.1381,0.6365,2.9270,-0.5737,0.3482,2.6859,-0.5172,0.3780,2.6841,0.3682,0.3350,2.9890,0.3179,0.3645,2.9702
15.0007,-0.1600,0.1735,3.2462,-0.1483,0.4468,3.0866,-0.1327,0.7152,2.8994,-0.1298,0.7816,2.8377,-0.3122,0.6715,3.0073,-0.5287,0.5772,3.0030,-0.5691,0.3851,2.8262,-0.5614,0.3335,2.7921,0.0316,0.6507,3.0305,0.2279,0.5582,3.1403,0.3049,0.3418,3.0102,0.2990,0.2901,3.0009,-0.2351,0.1751,3.2045,-0.2217,-0.1233,2.9226,-0.2226,-0.5376,2.9434,-0.2799,-0.6148,2.9051,-0.0808,0.1675,3.2072,0.0087,-0.1129,2.9201,0.0118,-0.5193,2.9929,0.0450,-0.6050,2.9184,-0.1364,0.6476,2.9448,-0.5506,0.2878,2.7720,-0.5076,0.2910,2.7750,0.2957,0.2332,3.0016,0.2578,0.2700,2.9990
